Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
14-Apr,,82,5241,3215,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,786,338,1239
14-Apr,,82,5241,3215,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,776,329,1217
14-Apr,,82,5241,3215,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,251,140,427
14-Apr,,82,5241,3215,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,153,90,243
14-Apr,,82,5241,3215,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,838,365,1326
14-Apr,,82,5241,3215,1,9,"State Senator, Dist 8",,19,"(R) GEORGI, William F.",REP,C,185,92,296
14-Apr,,82,5241,3215,1,9,"State Senator, Dist 8",,20,"(D) KOUCHI, Ronald D.",DEM,C,756,335,1212
14-Apr,,82,5241,3215,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,261,130,459
14-Apr,,82,5241,3215,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,85,46,228
14-Apr,,82,5241,3215,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,59,46,176
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,106,43,206
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,109,41,185
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,63,23,47
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,17,7,38
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,98,55,194
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,74,49,102
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,59,12,64
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,15,8,22
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,36,17,43
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,208,81,250
14-Apr,,82,5241,3215,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,33,33,125
14-Apr,,82,5241,3215,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,324,172,606
14-Apr,,82,5241,3215,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,40,27,166
14-Apr,,82,5241,3215,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,151,68,230
14-Apr,,82,5241,3215,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,12,12,48
14-Apr,,82,5241,3215,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,47,23,74
14-Apr,,82,5241,3215,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,94,60,164
14-Apr,,82,5241,3215,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,25,11,81
14-Apr,,82,5241,3215,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,10,8,42
14-Apr,,82,5241,3215,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,26,12,73
14-Apr,,82,5241,3215,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,61,25,72
14-Apr,,82,5241,3215,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,133,63,185
14-Apr,,82,5241,3215,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,61,38,142
14-Apr,,82,5241,3215,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,71,49,140
14-Apr,,82,5241,3215,1,78,"Prosecuting Attorney, County of Kauai",,187,"ISERI-CARVALHO, Shaylene",,C,398,147,641
14-Apr,,82,5241,3215,1,78,"Prosecuting Attorney, County of Kauai",,188,"KOLLAR, Justin F.",,C,601,310,935
14-Apr,,82,5241,3215,1,79,"Councilmember, County of Kauai",,189,"BYNUM, Tim",,C,458,248,904
14-Apr,,82,5241,3215,1,79,"Councilmember, County of Kauai",,190,"CHANG, Dickie (Walaau)",,C,399,195,760
14-Apr,,82,5241,3215,1,79,"Councilmember, County of Kauai",,191,"FURFARO, Jay",,C,606,250,912
14-Apr,,82,5241,3215,1,79,"Councilmember, County of Kauai",,192,"HOOSER, Gary L.",,C,484,236,936
14-Apr,,82,5241,3215,1,79,"Councilmember, County of Kauai",,193,"KAGAWA, Ross K.",,C,578,207,723
14-Apr,,82,5241,3215,1,79,"Councilmember, County of Kauai",,194,"KUALI'I, KipuKai L.P.",,C,527,207,845
14-Apr,,82,5241,3215,1,79,"Councilmember, County of Kauai",,195,"NAKAMURA, Nadine K.",,C,710,295,955
14-Apr,,82,5241,3215,1,79,"Councilmember, County of Kauai",,196,"RAPOZO, Mel",,C,561,235,805
14-Apr,,82,5241,3215,1,79,"Councilmember, County of Kauai",,197,"YUKIMURA, JoAnn A.",,C,562,279,1005
14-Apr,,82,5241,3215,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,471,260,912
14-Apr,,82,5241,3215,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,428,160,499
14-Apr,,82,5241,3215,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,530,242,731
14-Apr,,82,5241,3215,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,384,162,631
14-Apr,,82,5241,3215,1,101,KAUAI: RELATING TO MAYORâS SALARY   ,,240,YES,,C,728,298,1134
14-Apr,,82,5241,3215,1,101,KAUAI: RELATING TO MAYORâS SALARY   ,,241,NO,,C,221,117,280
14-Apr,,82,5241,3215,1,102,KAUAI: RELATING TO TERMS FOR BOARD OR COMMISSION MEMBERS   ,,242,YES,,C,394,164,548
14-Apr,,82,5241,3215,1,102,KAUAI: RELATING TO TERMS FOR BOARD OR COMMISSION MEMBERS   ,,243,NO,,C,549,253,864
14-Apr,,82,5241,3215,1,103,KAUAI: RELATING TO ELECTIONS   ,,244,YES,,C,678,300,1055
14-Apr,,82,5241,3215,1,103,KAUAI: RELATING TO ELECTIONS   ,,245,NO,,C,268,120,378
14-Apr,,82,5241,3215,1,104,KAUAI: RELATING TO INITIATIVE OR REFERENDUM PETITIONS   ,,246,YES,,C,686,294,949
14-Apr,,82,5241,3215,1,104,KAUAI: RELATING TO INITIATIVE OR REFERENDUM PETITIONS   ,,247,NO,,C,197,89,331
14-Apr,,82,5241,3215,1,105,KAUAI: RELATING TO CHARTER AMENDMENT PETITIONS   ,,248,YES,,C,710,297,1006
14-Apr,,82,5241,3215,1,105,KAUAI: RELATING TO CHARTER AMENDMENT PETITIONS   ,,249,NO,,C,172,82,288
14-Apr,,82,5241,3215,1,106,KAUAI: RELATING TO SALARY COMMISSION   ,,250,YES,,C,739,334,1133
14-Apr,,82,5241,3215,1,106,KAUAI: RELATING TO SALARY COMMISSION   ,,251,NO,,C,184,64,253
14-Apr,,82,5241,3215,1,107,KAUAI: RELATING TO COUNTY COUNCIL SALARIES   ,,252,YES,,C,304,133,501
14-Apr,,82,5241,3215,1,107,KAUAI: RELATING TO COUNTY COUNCIL SALARIES   ,,253,NO,,C,622,278,866
14-Apr,,82,5241,3215,1,108,KAUAI: RELATING TO COUNTY BUDGET   ,,254,YES,,C,406,195,733
14-Apr,,82,5241,3215,1,108,KAUAI: RELATING TO COUNTY BUDGET   ,,255,NO,,C,509,212,639
14-May,,83,1940,1191,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,92,59,106
14-May,,83,1940,1191,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,1,2,7
14-May,,83,1940,1191,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,3,0,9
14-May,,83,1940,1191,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,385,183,335
14-May,,83,1940,1191,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,375,173,313
14-May,,83,1940,1191,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,106,69,136
14-May,,83,1940,1191,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,58,31,72
14-May,,83,1940,1191,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,388,202,358
14-May,,83,1940,1191,1,9,"State Senator, Dist 8",,19,"(R) GEORGI, William F.",REP,C,63,40,102
14-May,,83,1940,1191,1,9,"State Senator, Dist 8",,20,"(D) KOUCHI, Ronald D.",DEM,C,377,181,313
14-May,,83,1940,1191,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,105,67,116
14-May,,83,1940,1191,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,31,25,58
14-May,,83,1940,1191,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,25,18,37
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,42,27,39
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,40,17,53
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,30,18,21
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,3,2,6
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,49,26,54
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,24,19,27
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,26,12,16
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,9,2,5
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,24,9,20
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,71,36,75
14-May,,83,1940,1191,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,15,9,27
14-May,,83,1940,1191,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,130,85,161
14-May,,83,1940,1191,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,13,12,34
14-May,,83,1940,1191,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,103,61,82
14-May,,83,1940,1191,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,48,30,63
14-May,,83,1940,1191,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,5,8,11
14-May,,83,1940,1191,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,11,9,23
14-May,,83,1940,1191,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,39,22,46
14-May,,83,1940,1191,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,13,3,8
14-May,,83,1940,1191,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,6,2,12
14-May,,83,1940,1191,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,8,3,11
14-May,,83,1940,1191,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,17,8,23
14-May,,83,1940,1191,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,47,46,59
14-May,,83,1940,1191,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,25,14,32
14-May,,83,1940,1191,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,35,23,48
14-May,,83,1940,1191,1,78,"Prosecuting Attorney, County of Kauai",,187,"ISERI-CARVALHO, Shaylene",,C,204,80,196
14-May,,83,1940,1191,1,78,"Prosecuting Attorney, County of Kauai",,188,"KOLLAR, Justin F.",,C,256,153,226
14-May,,83,1940,1191,1,79,"Councilmember, County of Kauai",,189,"BYNUM, Tim",,C,201,100,208
14-May,,83,1940,1191,1,79,"Councilmember, County of Kauai",,190,"CHANG, Dickie (Walaau)",,C,191,98,185
14-May,,83,1940,1191,1,79,"Councilmember, County of Kauai",,191,"FURFARO, Jay",,C,271,137,242
14-May,,83,1940,1191,1,79,"Councilmember, County of Kauai",,192,"HOOSER, Gary L.",,C,199,103,211
14-May,,83,1940,1191,1,79,"Councilmember, County of Kauai",,193,"KAGAWA, Ross K.",,C,265,114,212
14-May,,83,1940,1191,1,79,"Councilmember, County of Kauai",,194,"KUALI'I, KipuKai L.P.",,C,227,119,221
14-May,,83,1940,1191,1,79,"Councilmember, County of Kauai",,195,"NAKAMURA, Nadine K.",,C,316,150,242
14-May,,83,1940,1191,1,79,"Councilmember, County of Kauai",,196,"RAPOZO, Mel",,C,271,111,225
14-May,,83,1940,1191,1,79,"Councilmember, County of Kauai",,197,"YUKIMURA, JoAnn A.",,C,260,137,238
14-May,,83,1940,1191,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,207,124,236
14-May,,83,1940,1191,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,196,89,154
14-May,,83,1940,1191,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,257,125,206
14-May,,83,1940,1191,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,156,85,180
14-May,,83,1940,1191,1,101,KAUAI: RELATING TO MAYORâS SALARY   ,,240,YES,,C,335,160,326
14-May,,83,1940,1191,1,101,KAUAI: RELATING TO MAYORâS SALARY   ,,241,NO,,C,93,57,67
14-May,,83,1940,1191,1,102,KAUAI: RELATING TO TERMS FOR BOARD OR COMMISSION MEMBERS   ,,242,YES,,C,176,87,153
14-May,,83,1940,1191,1,102,KAUAI: RELATING TO TERMS FOR BOARD OR COMMISSION MEMBERS   ,,243,NO,,C,254,129,235
14-May,,83,1940,1191,1,103,KAUAI: RELATING TO ELECTIONS   ,,244,YES,,C,321,153,289
14-May,,83,1940,1191,1,103,KAUAI: RELATING TO ELECTIONS   ,,245,NO,,C,108,61,102
14-May,,83,1940,1191,1,104,KAUAI: RELATING TO INITIATIVE OR REFERENDUM PETITIONS   ,,246,YES,,C,324,142,243
14-May,,83,1940,1191,1,104,KAUAI: RELATING TO INITIATIVE OR REFERENDUM PETITIONS   ,,247,NO,,C,76,52,102
14-May,,83,1940,1191,1,105,KAUAI: RELATING TO CHARTER AMENDMENT PETITIONS   ,,248,YES,,C,334,146,254
14-May,,83,1940,1191,1,105,KAUAI: RELATING TO CHARTER AMENDMENT PETITIONS   ,,249,NO,,C,65,50,89
14-May,,83,1940,1191,1,106,KAUAI: RELATING TO SALARY COMMISSION   ,,250,YES,,C,368,165,315
14-May,,83,1940,1191,1,106,KAUAI: RELATING TO SALARY COMMISSION   ,,251,NO,,C,50,45,68
14-May,,83,1940,1191,1,107,KAUAI: RELATING TO COUNTY COUNCIL SALARIES   ,,252,YES,,C,146,68,131
14-May,,83,1940,1191,1,107,KAUAI: RELATING TO COUNTY COUNCIL SALARIES   ,,253,NO,,C,276,143,250
14-May,,83,1940,1191,1,108,KAUAI: RELATING TO COUNTY BUDGET   ,,254,YES,,C,180,95,183
14-May,,83,1940,1191,1,108,KAUAI: RELATING TO COUNTY BUDGET   ,,255,NO,,C,234,107,198
15-Jan,,84,4097,2618,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,246,163,352
15-Jan,,84,4097,2618,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,11,6,26
15-Jan,,84,4097,2618,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,10,5,15
15-Jan,,84,4097,2618,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,615,400,749
15-Jan,,84,4097,2618,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,583,372,726
15-Jan,,84,4097,2618,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,282,193,401
15-Jan,,84,4097,2618,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,172,104,228
15-Jan,,84,4097,2618,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,663,447,846
15-Jan,,84,4097,2618,1,9,"State Senator, Dist 8",,19,"(R) GEORGI, William F.",REP,C,188,140,313
15-Jan,,84,4097,2618,1,9,"State Senator, Dist 8",,20,"(D) KOUCHI, Ronald D.",DEM,C,597,401,692
15-Jan,,84,4097,2618,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,169,149,273
15-Jan,,84,4097,2618,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,62,70,140
15-Jan,,84,4097,2618,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,43,42,111
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,67,40,121
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,49,35,69
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,44,36,36
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,17,17,30
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,83,62,116
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,32,47,66
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,55,28,69
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,10,18,16
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,30,15,38
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,165,98,172
15-Jan,,84,4097,2618,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,33,24,74
15-Jan,,84,4097,2618,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,222,203,363
15-Jan,,84,4097,2618,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,39,19,77
15-Jan,,84,4097,2618,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,153,106,173
15-Jan,,84,4097,2618,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,90,114,146
15-Jan,,84,4097,2618,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,15,17,35
15-Jan,,84,4097,2618,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,27,16,50
15-Jan,,84,4097,2618,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,94,50,152
15-Jan,,84,4097,2618,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,14,10,27
15-Jan,,84,4097,2618,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,17,11,18
15-Jan,,84,4097,2618,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,18,17,57
15-Jan,,84,4097,2618,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,28,38,37
15-Jan,,84,4097,2618,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,103,74,115
15-Jan,,84,4097,2618,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,41,36,102
15-Jan,,84,4097,2618,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,47,50,97
15-Jan,,84,4097,2618,1,78,"Prosecuting Attorney, County of Kauai",,187,"ISERI-CARVALHO, Shaylene",,C,242,145,329
15-Jan,,84,4097,2618,1,78,"Prosecuting Attorney, County of Kauai",,188,"KOLLAR, Justin F.",,C,600,413,736
15-Jan,,84,4097,2618,1,79,"Councilmember, County of Kauai",,189,"BYNUM, Tim",,C,455,334,686
15-Jan,,84,4097,2618,1,79,"Councilmember, County of Kauai",,190,"CHANG, Dickie (Walaau)",,C,298,228,476
15-Jan,,84,4097,2618,1,79,"Councilmember, County of Kauai",,191,"FURFARO, Jay",,C,462,309,543
15-Jan,,84,4097,2618,1,79,"Councilmember, County of Kauai",,192,"HOOSER, Gary L.",,C,433,293,661
15-Jan,,84,4097,2618,1,79,"Councilmember, County of Kauai",,193,"KAGAWA, Ross K.",,C,436,268,445
15-Jan,,84,4097,2618,1,79,"Councilmember, County of Kauai",,194,"KUALI'I, KipuKai L.P.",,C,409,248,506
15-Jan,,84,4097,2618,1,79,"Councilmember, County of Kauai",,195,"NAKAMURA, Nadine K.",,C,542,335,582
15-Jan,,84,4097,2618,1,79,"Councilmember, County of Kauai",,196,"RAPOZO, Mel",,C,405,249,470
15-Jan,,84,4097,2618,1,79,"Councilmember, County of Kauai",,197,"YUKIMURA, JoAnn A.",,C,465,306,651
15-Jan,,84,4097,2618,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,427,315,599
15-Jan,,84,4097,2618,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,364,202,382
15-Jan,,84,4097,2618,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,472,302,572
15-Jan,,84,4097,2618,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,318,217,393
15-Jan,,84,4097,2618,1,101,KAUAI: RELATING TO MAYORâS SALARY   ,,240,YES,,C,672,405,794
15-Jan,,84,4097,2618,1,101,KAUAI: RELATING TO MAYORâS SALARY   ,,241,NO,,C,144,132,191
15-Jan,,84,4097,2618,1,102,KAUAI: RELATING TO TERMS FOR BOARD OR COMMISSION MEMBERS   ,,242,YES,,C,362,218,372
15-Jan,,84,4097,2618,1,102,KAUAI: RELATING TO TERMS FOR BOARD OR COMMISSION MEMBERS   ,,243,NO,,C,460,320,600
15-Jan,,84,4097,2618,1,103,KAUAI: RELATING TO ELECTIONS   ,,244,YES,,C,639,396,746
15-Jan,,84,4097,2618,1,103,KAUAI: RELATING TO ELECTIONS   ,,245,NO,,C,179,138,234
15-Jan,,84,4097,2618,1,104,KAUAI: RELATING TO INITIATIVE OR REFERENDUM PETITIONS   ,,246,YES,,C,634,389,628
15-Jan,,84,4097,2618,1,104,KAUAI: RELATING TO INITIATIVE OR REFERENDUM PETITIONS   ,,247,NO,,C,133,100,230
15-Jan,,84,4097,2618,1,105,KAUAI: RELATING TO CHARTER AMENDMENT PETITIONS   ,,248,YES,,C,647,393,670
15-Jan,,84,4097,2618,1,105,KAUAI: RELATING TO CHARTER AMENDMENT PETITIONS   ,,249,NO,,C,118,98,200
15-Jan,,84,4097,2618,1,106,KAUAI: RELATING TO SALARY COMMISSION   ,,250,YES,,C,696,441,779
15-Jan,,84,4097,2618,1,106,KAUAI: RELATING TO SALARY COMMISSION   ,,251,NO,,C,107,83,165
15-Jan,,84,4097,2618,1,107,KAUAI: RELATING TO COUNTY COUNCIL SALARIES   ,,252,YES,,C,274,175,322
15-Jan,,84,4097,2618,1,107,KAUAI: RELATING TO COUNTY COUNCIL SALARIES   ,,253,NO,,C,525,341,617
15-Jan,,84,4097,2618,1,108,KAUAI: RELATING TO COUNTY BUDGET   ,,254,YES,,C,340,256,472
15-Jan,,84,4097,2618,1,108,KAUAI: RELATING TO COUNTY BUDGET   ,,255,NO,,C,458,256,478
15-Feb,,85,1915,1129,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,45,32,98
15-Feb,,85,1915,1129,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,1,2,3
15-Feb,,85,1915,1129,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,3,2,2
15-Feb,,85,1915,1129,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,258,158,519
15-Feb,,85,1915,1129,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,242,148,489
15-Feb,,85,1915,1129,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,62,41,128
15-Feb,,85,1915,1129,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,35,14,57
15-Feb,,85,1915,1129,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,248,167,528
15-Feb,,85,1915,1129,1,9,"State Senator, Dist 8",,19,"(R) GEORGI, William F.",REP,C,40,20,79
15-Feb,,85,1915,1129,1,9,"State Senator, Dist 8",,20,"(D) KOUCHI, Ronald D.",DEM,C,237,160,502
15-Feb,,85,1915,1129,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,90,68,215
15-Feb,,85,1915,1129,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,29,18,95
15-Feb,,85,1915,1129,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,25,24,99
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,17,16,79
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,22,13,41
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,21,18,29
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,4,3,6
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,38,25,99
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,11,5,24
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,17,6,16
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,11,1,15
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,22,23,40
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,51,28,74
15-Feb,,85,1915,1129,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,17,24,95
15-Feb,,85,1915,1129,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,108,77,277
15-Feb,,85,1915,1129,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,19,18,69
15-Feb,,85,1915,1129,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,65,48,132
15-Feb,,85,1915,1129,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,59,39,109
15-Feb,,85,1915,1129,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,4,2,26
15-Feb,,85,1915,1129,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,4,3,36
15-Feb,,85,1915,1129,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,36,14,35
